visko	http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#
viskoo	http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#
viskov	http://trust.utep.edu/visko/ontology/visko-view-v3.owl#
umbel	http://umbel.org/umbel#
ac	http://umbel.org/umbel/ac/
ne	http://umbel.org/umbel/ne/
umbelrc	http://umbel.org/umbel/rc/
uta	http://uptheasset.org/ontology#
play	http://uriplay.org/spec/ontology/#
doap	http://usefulinc.com/ns/doap#
lark1	http://users.utcluj.ro/~raluca/ontology/Ontology1279614123500.owl#
anca	http://users.utcluj.ro/~raluca/rdf_ontologies_ralu/ralu_modified_ontology_pizzas2_0#
vapour	http://vapour.sourceforge.net/vocab.rdf#
vsw	http://verticalsearchworks.com/ontology/
vsws	http://verticalsearchworks.com/ontology/synset#
viaf	http://viaf.org/ontology/1.1/#
vitro	http://vitro.mannlib.cornell.edu/ns/vitro/public#
vivo	http://vivoweb.org/ontology/core#
voag	http://voag.linkedmodel.org/schema/voag#
drm	http://vocab.data.gov/def/drm#
am	http://vocab.deri.ie/am#
br	http://vocab.deri.ie/br#
c4n	http://vocab.deri.ie/c4n#
cogs	http://vocab.deri.ie/cogs#
csp	http://vocab.deri.ie/csp#
fingal	http://vocab.deri.ie/fingal#
nocal	http://vocab.deri.ie/nocal#
odapp	http://vocab.deri.ie/odapp#
ppo	http://vocab.deri.ie/ppo#
raul	http://vocab.deri.ie/raul#
rooms	http://vocab.deri.ie/rooms#
tao	http://vocab.deri.ie/tao#
lh	http://vocab.inf.ed.ac.uk/library/holdings#
ngeoi	http://vocab.lenka.no/geo-deling#
geod	http://vocab.lenka.no/geo-deling#
transit	http://vocab.org/transit/terms/
wv	http://vocab.org/waiver/terms/
arpfo	http://vocab.ouls.ox.ac.uk/projectfunding#
comm	http://vocab.resc.info/communication#
xfn	http://vocab.sindice.com/xfn#
sindice	http://vocab.sindice.net/
wp	http://vocabularies.wikipathways.org/
rssynd	http://web.resource.org/rss/1.0/modules/syndication/
webbox	http://webbox.ecs.soton.ac.uk/ns#
wlp	http://weblab-project.org/core/model/property/processing/
admin	http://webns.net/mvcb/
mysql	http://web-semantics.org/ns/mysql/
osoc	http://web-semantics.org/ns/opensocial#
webtlab	http://webtlab.it.uc3m.es/
wao	http://webtlab.it.uc3m.es/2010/10/WebAppsOntology#
dgfoaf	http://west.uni-koblenz.de/ontologies/2010/07/dgfoaf.owl#
rv	http://wifo-ravensburg.de/semanticweb.rdf#
wisski	http://wiss-ki.eu/
wbc	http://worldbank.270a.info/classification/
wbp	http://worldbank.270a.info/property/
affy	http://www.affymetrix.com/community/publications/affymetrix/tmsplice#
agetec	http://www.agetec.org/
clineva	http://www.agfa.com/w3c/2009/clinicalEvaluation#
clinproc	http://www.agfa.com/w3c/2009/clinicalProcedure#
drug	http://www.agfa.com/w3c/2009/drugTherapy#
healthcare	http://www.agfa.com/w3c/2009/healthCare#
hemogram	http://www.agfa.com/w3c/2009/hemogram#
hospital	http://www.agfa.com/w3c/2009/hospital#
disease	http://www.agfa.com/w3c/2009/humanDisorder#
infection	http://www.agfa.com/w3c/2009/infectiousDisorder#
malignneo	http://www.agfa.com/w3c/2009/malignantNeoplasm#
agls	http://www.agls.gov.au/agls/terms/
aifb	http://www.aifb.kit.edu/id/
akt	http://www.aktors.org/ontology/portal#
akts	http://www.aktors.org/ontology/support#
card	http://www.ashutosh.com/test/
eat	http://www.awesomesauce.net/urmom/
sport	http://www.bbc.co.uk/ontologies/sport/
bd	http://www.bigdata.com/rdf/search#
crm	http://www.cidoc-crm.org/cidoc-crm/
wnschema	http://www.cogsci.princeton.edu/~wn/schema/
pizza	http://www.co-ode.org/ontologies/pizza/pizza.owl#
daisy	http://www.daisy.org/z3998/2012/vocab/
daml	http://www.daml.org/2001/03/daml+oil#
coun	http://www.daml.org/2001/09/countries/iso-3166-ont#
airport	http://www.daml.org/2001/10/html/airport-ont#
owlse	http://www.daml.org/services/owl-s/1.2/generic/Expression.owl#
owls	http://www.daml.org/services/owl-s/1.2/Service.owl#
rdb	http://www.dbs.cs.uni-duesseldorf.de/RDF/relational#
dnr	http://www.dotnetrdf.org/configuration#
lfn	http://www.dotnetrdf.org/leviathan#
efo	http://www.ebi.ac.uk/efo/
gxa	http://www.ebi.ac.uk/gxa/
gastro	http://www.ebsemantics.net/gastro#
ceo	http://www.ebusiness-unibw.org/ontologies/consumerelectronics/v1#
eco	http://www.ebusiness-unibw.org/ontologies/eclass/5.1.4/#
kupkb	http://www.e-lico.eu/data/kupkb/
voidp	http://www.enakting.org/provenance/voidp/
tvc	http://www.essepuntato.it/2012/04/tvc/
edm	http://www.europeana.eu/schemas/edm/
example	http://www.example.org/rdf#
fc	http://www.freeclass.eu/freeclass_v1#
go	http://www.geneontology.org/go#
geocontext	http://www.geocontext.org/publ/2013/vocab#
geonames	http://www.geonames.org/ontology#
gnm	http://www.geonames.org/ontology/mappings/
georss	http://www.georss.org/georss/
pgterms	http://www.gutenberg.org/2009/pgterms/
hg	http://www.holygoat.co.uk/owl/redwood/0.1/tags/
span	http://www.ifomis.org/bfo/1.1/span#
infosys	http://www.infosys.com/
cos	http://www.inria.fr/acacia/corese#
dcr	http://www.isocat.org/ns/dcr.rdf#
jjd	http://www.joshuajeeson.com/
doclist	http://www.junkwork.net/xml/DocumentList#
mu	http://www.kanzaki.com/ns/music#
whois	http://www.kanzaki.com/ns/whois#
lingvo	http://www.lingvoj.org/ontology#
semio	http://www.lingvoj.org/semio#
decl	http://www.linkedmodel.org/1.0/schema/decl#
dtype	http://www.linkedmodel.org/schema/dtype#
vaem	http://www.linkedmodel.org/schema/vaem#
dul	http://www.loa-cnr.it/ontologies/DUL.owl#
madsrdf	http://www.loc.gov/mads/rdf/v1#
mads	http://www.loc.gov/mads/rdf/v1#
meetup	http://www.lotico.com/meetup/
loticoowl	http://www.lotico.com/ontology/
lotico	http://www.lotico.com/resource/
abc	http://www.metadata.net/harmony/ABCSchemaV5Commented.rdf#
metalex	http://www.metalex.eu/schema/1.0#
qa	http://www.mit.jyu.fi/ai/TRUST_Ontologies/QA.owl#
lemon	http://www.monnet-project.eu/lemon#
mei	http://www.music-encoding.org/ns/mei/
moby	http://www.mygrid.org.uk/mygrid-moby-service#
mygrid	http://www.mygrid.org.uk/ontology#
np	http://www.nanopub.org/nschema#
fcp	http://www.newmedialab.at/fcp/
oecc	http://www.oegov.org/core/owl/cc#
cmp	http://www.ontologydesignpatterns.org/cp/owl/componency.owl#
irrl	http://www.ontologydesignpatterns.org/cp/owl/informationobjectsandrepresentationlanguages.owl#
ir	http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#
infor	http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#
odpart	http://www.ontologydesignpatterns.org/cp/owl/participation.owl#
seq	http://www.ontologydesignpatterns.org/cp/owl/sequence.owl#
sit	http://www.ontologydesignpatterns.org/cp/owl/situation.owl#
situ	http://www.ontologydesignpatterns.org/cp/owl/situation.owl#
tis	http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl#
ti	http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#
ire	http://www.ontologydesignpatterns.org/cpont/ire.owl#
iol	http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl#
ontopic	http://www.ontologydesignpatterns.org/ont/dul/ontopic.owl#
lmm1	http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl#
lmm2	http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl#
irw	http://www.ontologydesignpatterns.org/ont/web/irw.owl#
cpa	http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl#
opwn	http://www.ontologyportal.org/WordNet.owl#
ptop	http://www.ontotext.com/proton/protontop#
owlim	http://www.ontotext.com/trree/owlim#
oac	http://www.openannotation.org/ns/
ore	http://www.openarchives.org/ore/terms/
gml	http://www.opengis.net/gml/
gsp	http://www.opengis.net/ont/geosparql#
wsc	http://www.openk.org/wscaim.owl#
wscaim	http://www.openk.org/wscaim.owl#
campsite	http://www.openlinksw.com/campsites/schema#
bif	http://www.openlinksw.com/schema/sparql/extensions#
openlinks	http://www.openlinksw.com/schemas/virtrdf#
skiresort	http://www.openlinksw.com/ski_resorts/schema#
rdfdf	http://www.openlinksw.com/virtrdf-data-formats#
prf	http://www.openmobilealliance.org/tech/profiles/UAPROF/ccppschema-20021212#
rep	http://www.openrdf.org/config/repository#
sr	http://www.openrdf.org/config/repository/sail#
sparql	http://www.openrdf.org/config/repository/sparql#
sail	http://www.openrdf.org/config/sail#
custom	http://www.openrdf.org/config/sail/custom#
fed	http://www.openrdf.org/config/sail/federation#
meta	http://www.openrdf.org/rdf/2009/metadata#
obj	http://www.openrdf.org/rdf/2009/object#
sesame	http://www.openrdf.org/schema/sesame#
osag	http://www.ordnancesurvey.co.uk/ontology/AdministrativeGeography/v2.0/AdministrativeGeography.rdf#
osukdt	http://www.ordnancesurvey.co.uk/ontology/Datatypes.owl#
onssprel	http://www.ordnancesurvey.co.uk/ontology/SpatialRelations/v0.2/SpatialRelations.owl#
ostop	http://www.ordnancesurvey.co.uk/ontology/Topography/v0.1/Topography.owl#
genea	http://www.owl-ontologies.com/generations.owl#
ipad	http://www.padinthecity.com/
pto	http://www.productontology.org/id/
prot	http://www.proteinontology.info/po.owl#
eseduc	http://www.purl.org/ontologia/eseduc#
politico	http://www.rdfabout.com/rdf/schema/politico/
bill	http://www.rdfabout.com/rdf/schema/usbill/
fec	http://www.rdfabout.com/rdf/schema/usfec/
usgov	http://www.rdfabout.com/rdf/schema/usgovt/
vote	http://www.rdfabout.com/rdf/schema/vote/
govtrackus	http://www.rdfabout.com/rdf/usgov/geo/us/
acm	http://www.rkbexplorer.com/ontologies/acm#
coref	http://www.rkbexplorer.com/ontologies/coref#
resist	http://www.rkbexplorer.com/ontologies/resist#
s3db	http://www.s3db.org/core#
sl	http://www.semanlink.net/2001/00/semanlink-schema#
nie	http://www.semanticdesktop.org/ontologies/2007/01/19/nie#
nco	http://www.semanticdesktop.org/ontologies/2007/03/22/nco#
nmo	http://www.semanticdesktop.org/ontologies/2007/03/22/nmo#
ncal	http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#
nexif	http://www.semanticdesktop.org/ontologies/2007/05/10/nexif#
nid3	http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#
nao	http://www.semanticdesktop.org/ontologies/2007/08/15/nao#
nrl	http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#
pimo	http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#
tmo	http://www.semanticdesktop.org/ontologies/2008/05/20/tmo#
nfo	http://www.semanticdesktop.org/ontologies/nfo/#
remus	http://www.semanticweb.org/ontologies/2010/6/Ontology1279614123500.owl#
cheminf	http://www.semanticweb.org/ontologies/cheminf.owl#
smiley	http://www.smileyontology.com/ns#
wikipedia	http://www.systemone.at/2006/03/wikipedia#
tei	http://www.tei-c.org/ns/1.0/
msr	http://www.telegraphis.net/ontology/measurement/measurement#
quty	http://www.telegraphis.net/ontology/measurement/quantity#
rating	http://www.tvblob.com/ratings/#
rdf	http://www.w3.org/1999/02/22-rdf-syntax-ns#
xhtml	http://www.w3.org/1999/xhtml#
xhv	http://www.w3.org/1999/xhtml/vocab#
xhtmlvocab	http://www.w3.org/1999/xhtml/vocab/
xlink	http://www.w3.org/1999/xlink/
xsl	http://www.w3.org/1999/XSL/Transform#
rdfs	http://www.w3.org/2000/01/rdf-schema#
ann	http://www.w3.org/2000/10/annotation-ns#
crypto	http://www.w3.org/2000/10/swap/crypto#
list	http://www.w3.org/2000/10/swap/list#
log	http://www.w3.org/2000/10/swap/log#
math	http://www.w3.org/2000/10/swap/math#
os	http://www.w3.org/2000/10/swap/os#
contact	http://www.w3.org/2000/10/swap/pim/contact#
doc	http://www.w3.org/2000/10/swap/pim/doc#
re	http://www.w3.org/2000/10/swap/reason#
set	http://www.w3.org/2000/10/swap/set#
string	http://www.w3.org/2000/10/swap/string#
rec54	http://www.w3.org/2001/02pd/rec54.rdf#
enc	http://www.w3.org/2001/04/xmlenc#
dawgt	http://www.w3.org/2001/sw/DataAccess/tests/test-dawg#
transmed	http://www.w3.org/2001/sw/hcls/ns/transmed/
xs	http://www.w3.org/2001/XMLSchema#
bookmark	http://www.w3.org/2002/01/bookmark#
p3p	http://www.w3.org/2002/01/p3prdfv1#
owl	http://www.w3.org/2002/07/owl#
ical	http://www.w3.org/2002/12/cal/ical#
cal	http://www.w3.org/2002/12/cal/ical#
icaltzd	http://www.w3.org/2002/12/cal/icaltzd#
xforms	http://www.w3.org/2002/xforms/
wgs84	http://www.w3.org/2003/01/geo/wgs84_pos#
soap	http://www.w3.org/2003/05/soap-envelope/
vs	http://www.w3.org/2003/06/sw-vocab-status/ns#
swrl	http://www.w3.org/2003/11/swrl#
swrlb	http://www.w3.org/2003/11/swrlb#
exif	http://www.w3.org/2003/12/exif/ns#
grddl	http://www.w3.org/2003/g/data-view#
imreg	http://www.w3.org/2004/02/image-regions#
skos	http://www.w3.org/2004/02/skos/core#
rdfg	http://www.w3.org/2004/03/trix/rdfg-1/
swp	http://www.w3.org/2004/03/trix/swp-2/
rei	http://www.w3.org/2004/06/rei#
fresnel	http://www.w3.org/2004/09/fresnel#
ql	http://www.w3.org/2004/ql#
wairole	http://www.w3.org/2005/01/wai-rdf/GUIRoleTaxonomy#
flow	http://www.w3.org/2005/01/wf/flow#
states	http://www.w3.org/2005/07/aaa#
atom	http://www.w3.org/2005/Atom/
ssn	http://www.w3.org/2005/Incubator/ssn/ssnx/ssn#
res	http://www.w3.org/2005/sparql-results#
fn	http://www.w3.org/2005/xpath-functions#
wn20	http://www.w3.org/2006/03/wn/wn20/
wn20schema	http://www.w3.org/2006/03/wn/wn20/schema/
gen	http://www.w3.org/2006/gen/ont#
httpvoc	http://www.w3.org/2006/http#
link	http://www.w3.org/2006/link#
time	http://www.w3.org/2006/time#
te	http://www.w3.org/2006/time-entry#
tzont	http://www.w3.org/2006/timezone#
vcard	http://www.w3.org/2006/vcard/ns#
powder	http://www.w3.org/2007/05/powder#
wdrs	http://www.w3.org/2007/05/powder-s#
httph	http://www.w3.org/2007/ont/httph#
rif	http://www.w3.org/2007/rif#
act	http://www.w3.org/2007/rif-builtin-action#
func	http://www.w3.org/2007/rif-builtin-function#
common	http://www.w3.org/2007/uwa/context/common.owl#
dcn	http://www.w3.org/2007/uwa/context/deliverycontext.owl#
hard	http://www.w3.org/2007/uwa/context/hardware.owl#
java	http://www.w3.org/2007/uwa/context/java.owl#
loc	http://www.w3.org/2007/uwa/context/location.owl#
net	http://www.w3.org/2007/uwa/context/network.owl#
push	http://www.w3.org/2007/uwa/context/push.owl#
soft	http://www.w3.org/2007/uwa/context/software.owl#
web	http://www.w3.org/2007/uwa/context/web.owl#
skosxl	http://www.w3.org/2008/05/skos-xl#
cnt	http://www.w3.org/2008/content#
ttl	http://www.w3.org/2008/turtle#
ptr	http://www.w3.org/2009/pointers#
htir	http://www.w3.org/2011/http#
adms	http://www.w3.org/ns/adms#
acl	http://www.w3.org/ns/auth/acl#
cert	http://www.w3.org/ns/auth/cert#
rsa	http://www.w3.org/ns/auth/rsa#
dcat	http://www.w3.org/ns/dcat#
earl	http://www.w3.org/ns/earl#
formats	http://www.w3.org/ns/formats/
ldp	http://www.w3.org/ns/ldp#
ma	http://www.w3.org/ns/ma-ont#
md	http://www.w3.org/ns/md#
oa	http://www.w3.org/ns/openannotation/core/
oax	http://www.w3.org/ns/openannotation/extensions/
org	http://www.w3.org/ns/org#
person	http://www.w3.org/ns/person#
prov	http://www.w3.org/ns/prov#
r2rml	http://www.w3.org/ns/r2rml#
rad	http://www.w3.org/ns/rad#
rdfa	http://www.w3.org/ns/rdfa#
rov	http://www.w3.org/ns/regorg#
sawsdl	http://www.w3.org/ns/sawsdl#
sd	http://www.w3.org/ns/sparql-service-description#
ui	http://www.w3.org/ns/ui#
tblcard	http://www.w3.org/People/Berners-Lee/card#
fowl	http://www.w3.org/TR/2003/PR-owl-guide-20031209/food#
owltime	http://www.w3.org/TR/owl-time#
sgv	http://www.w3.org/TR/SVG/
d2rq	http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1#
wsl	http://www.wsmo.org/ns/wsmo-lite#
xbrli	http://www.xbrl.org/2003/instance#
bsbm	http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/
r2r	http://www4.wiwiss.fu-berlin.de/bizer/r2r/
cordis	http://www4.wiwiss.fu-berlin.de/cordis/resource/cordis/
dailymed	http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/
dblp	http://www4.wiwiss.fu-berlin.de/dblp/terms.rdf#
diseasome	http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseasome/
drugbank	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/
factbook	http://www4.wiwiss.fu-berlin.de/factbook/ns#
sider	http://www4.wiwiss.fu-berlin.de/sider/resource/sider/
aerols	http://xmlns.com/aerols/0.1/
foaf	http://xmlns.com/foaf/0.1/
wn	http://xmlns.com/wordnet/1.6/
wot	http://xmlns.com/wot/0.1/
aair	http://xmlns.notu.be/aair#
p20	http://zbw.eu/beta/p20/vocab/
zbwext	http://zbw.eu/namespaces/zbw-extensions/
bib	http://zeitkunst.org/bibtex/0.1/bibtex.owl#
ps	https://w3id.org/payswarm#
sec	https://w3id.org/security#
